,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
1151,28,79,50,9,28079050_9_47,2021,8,5.0,V,8.0,V,12.0,V,10.0,V,10.0,V,8.0,V,7.0,V,6.0,V,40.0,V,47.0,V,29.0,V,22.0,V,26.0,V,20.0,V,14.0,V,14.0,V,7.0,V,12.0,V,15.0,V,20.0,V,15.0,V,14.0,V,12.0,V,10.0,V,14.0,V,15.0,V,8.0,V,12.0,V,10.0,V,8.0,V,10.0,V,17.0
1152,28,79,50,9,28079050_9_47,2021,9,16.0,V,16.0,V,29.0,N,4.0,N,18.0,N,28.0,N,5.0,V,11.0,V,11.0,V,8.0,V,7.0,V,9.0,V,25.0,V,43.0,V,39.0,N,14.0,V,7.0,V,3.0,V,4.0,V,5.0,V,5.0,V,6.0,V,6.0,V,13.0,V,12.0,V,3.0,N,6.0,N,6.0,V,5.0,V,9.0,V,0.0,N,14.7
1153,28,79,50,9,28079050_9_47,2021,10,11.0,V,11.0,V,6.0,V,6.0,V,7.0,V,5.0,V,10.0,V,8.0,V,6.0,V,6.0,V,9.0,V,13.0,V,5.0,V,11.0,V,15.0,V,12.0,V,12.0,V,11.0,V,12.0,V,9.0,V,7.0,V,3.0,V,6.0,V,7.0,V,11.0,V,9.0,V,14.0,V,13.0,V,14.0,V,10.0,V,10.0,V,11.548387096774194
1154,28,79,50,9,28079050_9_47,2021,11,2.0,V,4.0,V,4.0,V,5.0,V,4.0,V,4.0,V,7.0,V,6.0,V,5.0,V,9.0,V,20.0,V,7.0,V,9.0,V,9.0,V,4.0,V,6.0,V,4.0,V,5.0,V,6.0,V,6.0,V,11.0,V,10.0,V,9.0,V,8.0,V,8.0,V,9.0,V,3.0,V,3.0,V,5.0,V,11.0,V,0.0,N,9.1
1155,28,79,50,9,28079050_9_47,2021,12,14.0,V,4.0,V,7.0,V,6.0,V,3.0,V,5.0,V,8.0,V,3.0,V,3.0,V,4.0,V,7.0,V,12.0,V,12.0,V,8.0,V,13.0,V,15.0,V,11.0,V,12.0,V,8.0,V,13.0,V,23.0,V,17.0,V,14.0,V,9.0,V,4.0,V,6.0,V,4.0,V,6.0,V,13.0,V,13.0,V,13.0,V,11.64516129032258
1351,28,79,56,9,28079056_9_47,2021,1,4.0,V,4.0,V,7.0,V,6.0,V,12.0,V,13.0,V,8.0,V,6.0,V,5.0,V,6.0,V,14.0,V,25.0,V,38.0,V,43.0,V,45.0,V,50.0,V,37.0,V,33.0,V,21.0,V,20.0,V,2.0,N,4.0,V,4.0,V,4.0,V,3.0,V,5.0,V,7.0,V,7.0,V,9.0,V,3.0,V,3.0,V,16.774193548387096
1352,28,79,56,9,28079056_9_47,2021,2,5.0,V,4.0,V,7.0,V,11.0,V,13.0,V,7.0,V,4.0,V,3.0,V,3.0,V,5.0,V,9.0,V,5.0,V,6.0,V,9.0,V,10.0,V,18.0,V,16.0,V,19.0,V,17.0,V,16.0,V,14.0,V,4.0,V,7.0,V,12.0,V,11.0,V,14.0,V,14.0,V,12.0,V,0.0,N,0.0,N,0.0,N,12.428571428571429
1353,28,79,56,9,28079056_9_47,2021,3,12.0,V,13.0,V,19.0,V,21.0,V,20.0,V,16.0,V,11.0,V,11.0,V,8.0,V,11.0,V,10.0,V,4.0,V,7.0,V,7.0,V,5.0,V,5.0,V,3.0,V,5.0,V,4.0,V,3.0,V,6.0,V,10.0,V,11.0,V,12.0,V,13.0,V,10.0,V,12.0,V,11.0,V,9.0,V,7.0,V,10.0,V,12.258064516129032
1354,28,79,56,9,28079056_9_47,2021,4,9.0,V,4.0,V,10.0,V,12.0,V,11.0,V,9.0,V,6.0,V,8.0,V,10.0,V,9.0,V,4.0,V,6.0,V,9.0,V,9.0,V,7.0,V,9.0,V,5.0,V,10.0,V,11.0,V,8.0,V,6.0,V,5.0,V,5.0,V,7.0,V,6.0,V,9.0,V,9.0,V,5.0,V,5.0,V,6.0,V,0.0,N,10.133333333333333
1355,28,79,56,9,28079056_9_47,2021,5,5.0,V,6.0,V,7.0,V,7.0,V,9.0,V,10.0,V,9.0,V,9.0,V,6.0,V,5.0,V,3.0,V,4.0,V,4.0,V,3.0,V,6.0,V,4.0,V,6.0,V,7.0,V,5.0,V,7.0,V,12.0,V,4.0,V,4.0,V,5.0,V,7.0,V,8.0,V,9.0,V,10.0,V,8.0,V,10.0,V,11.0,V,9.225806451612904
1356,28,79,56,9,28079056_9_47,2021,6,13.0,V,10.0,V,12.0,V,7.0,V,8.0,V,13.0,V,10.0,V,9.0,V,11.0,V,14.0,V,14.0,V,7.0,V,9.0,V,9.0,V,11.0,V,12.0,V,10.0,V,11.0,V,6.0,V,4.0,V,4.0,V,7.0,V,5.0,V,5.0,V,9.0,V,12.0,V,7.0,V,5.0,V,8.0,V,9.0,V,0.0,N,11.6
1357,28,79,56,9,28079056_9_47,2021,7,11.0,V,11.0,V,6.0,V,6.0,V,7.0,V,7.0,V,7.0,V,6.0,V,12.0,V,15.0,V,19.0,V,9.0,V,6.0,V,7.0,V,9.0,V,15.0,V,14.0,V,9.0,V,10.0,V,12.0,V,12.0,V,16.0,V,15.0,V,8.0,V,10.0,V,14.0,V,19.0,V,13.0,V,25.0,V,12.0,V,6.0,V,13.741935483870968
1358,28,79,56,9,28079056_9_47,2021,8,5.0,V,9.0,V,16.0,V,9.0,V,7.0,V,10.0,V,8.0,V,7.0,V,34.0,V,41.0,V,20.0,V,19.0,V,19.0,V,24.0,V,17.0,V,13.0,V,8.0,V,20.0,V,23.0,V,26.0,V,17.0,V,12.0,V,16.0,V,23.0,V,28.0,N,15.0,V,12.0,V,11.0,V,11.0,V,8.0,V,11.0,V,18.64516129032258
1359,28,79,56,9,28079056_9_47,2021,9,15.0,V,13.0,V,11.0,V,9.0,V,15.0,V,12.0,V,10.0,V,7.0,V,6.0,V,5.0,V,7.0,V,10.0,V,15.0,V,17.0,V,13.0,V,12.0,V,8.0,V,4.0,V,7.0,V,6.0,V,3.0,V,5.0,V,7.0,V,23.0,V,11.0,V,2.0,V,10.0,V,10.0,V,8.0,V,12.0,V,0.0,N,12.433333333333334
1360,28,79,56,9,28079056_9_47,2021,10,13.0,V,12.0,V,7.0,V,5.0,V,5.0,V,7.0,V,10.0,V,11.0,V,10.0,V,9.0,V,10.0,V,12.0,V,8.0,V,13.0,V,13.0,V,15.0,V,11.0,V,14.0,V,14.0,V,10.0,V,5.0,V,5.0,V,8.0,V,10.0,V,13.0,V,10.0,V,13.0,V,14.0,V,10.0,V,14.0,V,22.0,V,13.35483870967742
1361,28,79,56,9,28079056_9_47,2021,11,4.0,V,4.0,V,3.0,V,8.0,V,6.0,V,7.0,V,12.0,V,13.0,V,11.0,V,13.0,V,18.0,V,14.0,V,13.0,V,13.0,V,5.0,V,10.0,V,8.0,V,10.0,V,8.0,V,8.0,V,11.0,V,9.0,V,8.0,V,8.0,V,8.0,V,11.0,V,3.0,V,4.0,V,3.0,V,14.0,V,0.0,N,11.633333333333333
1362,28,79,56,9,28079056_9_47,2021,12,12.0,V,5.0,V,7.0,V,8.0,V,3.0,V,4.0,V,9.0,V,3.0,V,4.0,V,3.0,V,9.0,V,13.0,V,14.0,V,16.0,V,13.0,V,17.0,V,14.0,V,13.0,V,9.0,V,15.0,V,19.0,V,12.0,V,14.0,V,9.0,V,10.0,V,11.0,V,4.0,V,7.0,V,16.0,V,15.0,V,14.0,V,13.064516129032258
1424,28,79,57,9,28079057_9_47,2021,1,3.0,V,2.0,V,4.0,V,3.0,V,12.0,V,9.0,V,6.0,V,4.0,V,6.0,V,6.0,V,12.0,V,24.0,V,33.0,V,33.0,V,46.0,V,65.0,V,45.0,V,26.0,V,20.0,V,26.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,6.0,V,6.0,V,11.0,V,9.0,V,2.0,V,3.0,V,16.64516129032258
1425,28,79,57,9,28079057_9_47,2021,2,3.0,V,3.0,V,5.0,V,9.0,V,14.0,V,7.0,V,2.0,V,2.0,V,2.0,V,2.0,V,9.0,V,3.0,V,6.0,V,7.0,V,8.0,V,14.0,V,18.0,V,26.0,V,28.0,V,19.0,V,24.0,V,2.0,N,5.0,N,15.0,V,18.0,V,17.0,V,14.0,V,15.0,V,0.0,N,0.0,N,0.0,N,13.642857142857142
1426,28,79,57,9,28079057_9_47,2021,3,16.0,V,18.0,V,27.0,V,36.0,V,30.0,V,20.0,V,14.0,V,10.0,V,9.0,V,11.0,V,13.0,V,4.0,V,5.0,V,6.0,V,5.0,V,4.0,V,2.0,V,4.0,V,3.0,V,3.0,V,5.0,V,7.0,V,9.0,V,9.0,V,9.0,V,12.0,V,13.0,V,13.0,V,8.0,V,10.0,V,10.0,V,13.903225806451612
