,index,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
55,549,28,79,24,6,28079024_6_48,2010,8,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,2.0266666666666695
56,550,28,79,24,6,28079024_6_48,2010,9,0.2,V,0.2,V,0.2,V,0.0,N,0.0,N,0.0,N,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.0,N,2.2777777777777803
57,551,28,79,24,6,28079024_6_48,2010,10,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.4,V,0.5,V,0.3,V,0.2,V,0.2,V,2.1064516129032262
58,552,28,79,24,6,28079024_6_48,2010,11,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.4,V,0.4,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.0,N,2.183333333333334
59,553,28,79,24,6,28079024_6_48,2010,12,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.0,N,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.3,V,0.2,V,0.3,V,0.4,V,0.5,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.5,V,0.5,V,0.4,V,0.4,V,0.3,V,2.2800000000000007
60,794,28,79,35,6,28079035_6_48,2010,1,0.3,V,0.4,V,0.6,V,0.6,V,0.5,V,0.3,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.6,V,0.5,V,0.3,V,0.6,V,0.5,V,0.6,V,0.6,V,0.4,V,0.4,V,0.6,V,0.9,V,0.6,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.6,V,0.4,V,0.3,V,2.4225806451612897
61,795,28,79,35,6,28079035_6_48,2010,2,0.5,V,0.6,V,0.7,V,0.6,V,0.3,V,0.4,V,0.6,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.5,V,0.6,V,0.7,V,0.4,V,0.5,V,0.5,V,0.4,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.0,N,0.0,N,0.0,N,2.6428571428571446
62,796,28,79,35,6,28079035_6_48,2010,3,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.5,V,0.6,V,0.5,V,0.5,V,0.5,V,0.4,V,0.6,V,0.5,V,0.4,V,0.6,V,0.6,V,0.4,V,0.4,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,2.429032258064516
63,797,28,79,35,6,28079035_6_48,2010,4,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.3,V,0.5,V,0.5,V,0.4,V,0.4,V,0.5,V,0.4,V,0.3,V,0.4,V,0.0,N,2.506666666666669
64,798,28,79,35,6,28079035_6_48,2010,5,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,2.396774193548387
65,799,28,79,35,6,28079035_6_48,2010,6,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.0,N,2.469999999999999
66,800,28,79,35,6,28079035_6_48,2010,7,0.4,V,0.5,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,2.4580645161290318
67,801,28,79,35,6,28079035_6_48,2010,8,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,2.4838709677419355
68,802,28,79,35,6,28079035_6_48,2010,9,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.0,N,2.6300000000000017
69,803,28,79,35,6,28079035_6_48,2010,10,0.5,V,0.5,V,0.3,V,0.3,V,0.5,V,0.6,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.5,V,0.4,V,0.4,V,0.3,V,0.4,V,0.6,V,0.8,V,0.7,V,0.6,V,0.6,V,0.5,V,0.4,V,0.5,V,0.7,V,0.9,V,0.5,V,0.3,V,0.3,V,2.6967741935483875
70,804,28,79,35,6,28079035_6_48,2010,11,0.3,V,0.5,V,0.8,V,0.8,V,0.6,V,0.5,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.7,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.3,V,0.3,V,0.4,V,0.5,V,0.6,V,0.6,V,0.5,V,0.6,V,0.6,V,0.6,V,0.5,V,0.0,N,2.816666666666667
71,805,28,79,35,6,28079035_6_48,2010,12,0.4,V,0.4,V,0.5,V,0.7,V,0.7,V,0.5,V,0.5,V,0.4,V,0.6,V,0.6,V,0.7,V,1.0,V,1.1,V,0.6,V,0.4,V,0.5,V,0.7,V,0.6,V,0.4,V,0.5,V,0.6,V,0.4,V,0.4,V,0.5,V,0.5,V,0.6,V,0.8,V,0.7,V,0.8,V,0.6,V,0.5,V,2.8774193548387097
72,866,28,79,36,6,28079036_6_48,2010,1,0.3,V,0.5,V,0.7,V,0.6,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.6,V,0.5,V,0.6,V,0.5,V,0.3,V,0.7,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.7,V,0.9,V,0.6,V,0.4,V,0.4,V,0.4,V,0.4,V,0.8,V,0.7,V,0.3,V,0.3,V,2.816129032258065
73,867,28,79,36,6,28079036_6_48,2010,2,0.4,V,0.6,V,0.6,V,0.5,V,0.3,V,0.4,V,0.5,V,0.5,V,0.4,V,0.5,V,0.4,V,0.5,V,0.4,V,0.5,V,0.6,V,0.6,V,0.3,V,0.4,V,0.5,V,0.3,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.3,V,0.0,N,0.0,N,0.0,N,3.039285714285714
74,868,28,79,36,6,28079036_6_48,2010,3,0.3,V,0.5,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.6,V,0.5,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,2.783870967741937
75,869,28,79,36,6,28079036_6_48,2010,4,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.6,V,0.5,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.0,N,2.8666666666666676
76,870,28,79,36,6,28079036_6_48,2010,5,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,2.7322580645161274
77,871,28,79,36,6,28079036_6_48,2010,6,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.0,N,2.823333333333333
78,872,28,79,36,6,28079036_6_48,2010,7,0.3,V,0.4,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,2.7774193548387096
79,873,28,79,36,6,28079036_6_48,2010,8,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,2.790322580645162
80,874,28,79,36,6,28079036_6_48,2010,9,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.4,V,0.4,V,0.0,N,2.963333333333333
81,875,28,79,36,6,28079036_6_48,2010,10,0.5,V,0.4,V,0.2,V,0.3,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.4,V,0.6,V,0.6,V,0.6,V,0.6,V,0.7,V,0.5,V,0.3,V,0.7,V,0.7,V,0.8,V,0.5,V,0.2,V,0.2,V,3.035483870967742
82,876,28,79,36,6,28079036_6_48,2010,11,0.3,V,0.4,V,0.8,V,0.6,V,0.5,V,0.5,V,0.4,V,0.3,V,0.2,V,0.3,V,0.4,V,0.7,V,0.5,V,0.3,V,0.3,V,0.5,V,0.3,V,0.4,V,0.5,V,0.3,V,0.3,V,0.4,V,0.5,V,0.7,V,0.6,V,0.5,V,0.5,V,0.5,V,0.5,V,0.5,V,0.0,N,3.183333333333333
83,877,28,79,36,6,28079036_6_48,2010,12,0.3,V,0.4,V,0.5,V,0.5,V,0.5,V,0.3,V,0.3,V,0.3,V,0.5,V,0.5,V,0.6,V,0.8,V,1.1,V,0.5,V,0.3,V,0.5,V,0.8,V,0.7,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.7,V,0.7,V,0.7,V,0.7,V,0.6,V,3.2032258064516133
84,1034,28,79,39,6,28079039_6_48,2010,1,0.3,V,0.4,V,0.5,V,0.5,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.6,V,0.3,V,0.6,V,0.5,V,0.6,V,0.5,V,0.5,V,0.4,V,0.7,V,0.7,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.6,V,0.6,V,0.3,V,0.3,V,3.1451612903225796
85,1035,28,79,39,6,28079039_6_48,2010,2,0.3,V,0.6,V,0.6,V,0.5,V,0.3,V,0.3,V,0.5,V,0.4,V,0.3,V,0.5,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.0,N,0.0,N,0.0,N,3.425000000000001
86,1036,28,79,39,6,28079039_6_48,2010,3,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.5,V,0.4,V,0.4,V,0.6,V,0.5,V,0.4,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,3.1354838709677426
87,1037,28,79,39,6,28079039_6_48,2010,4,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.0,N,3.24
88,1038,28,79,39,6,28079039_6_48,2010,5,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,3.1096774193548384
89,1039,28,79,39,6,28079039_6_48,2010,6,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.0,N,3.233333333333333
90,1040,28,79,39,6,28079039_6_48,2010,7,0.4,V,0.4,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.4,V,0.2,V,0.3,V,0.3,V,3.1967741935483875
91,1041,28,79,39,6,28079039_6_48,2010,8,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.5,V,0.5,V,0.3,V,0.2,V,0.2,V,0.3,V,0.4,V,3.225806451612903
92,1042,28,79,39,6,28079039_6_48,2010,9,0.3,V,0.3,V,0.3,V,0.4,V,0.6,V,0.5,V,0.3,V,0.3,V,0.3,V,0.5,V,0.6,V,0.4,V,0.3,V,0.5,V,0.5,V,0.3,V,0.3,V,0.2,V,0.4,V,0.4,V,0.4,V,0.5,V,0.5,V,0.2,V,0.2,V,0.2,V,0.3,V,0.6,V,0.5,V,0.5,V,0.0,N,3.453333333333333
93,1043,28,79,39,6,28079039_6_48,2010,10,0.5,V,0.5,V,0.3,V,0.3,V,0.5,V,0.7,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.2,V,0.4,V,0.6,V,0.9,V,0.8,V,0.7,V,0.7,V,0.5,V,0.2,V,0.7,V,1.0,V,1.0,V,0.7,V,0.4,V,0.3,V,3.5000000000000013
94,1044,28,79,39,6,28079039_6_48,2010,11,0.3,V,0.5,V,1.1,V,1.0,V,0.8,V,0.7,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.8,V,0.6,V,0.4,V,0.3,V,0.6,V,0.4,V,0.4,V,0.6,V,0.3,V,0.3,V,0.4,V,0.6,V,0.5,V,0.4,V,0.3,V,0.3,V,0.5,V,0.4,V,0.5,V,0.0,N,3.619999999999999
95,1045,28,79,39,6,28079039_6_48,2010,12,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.6,V,0.7,V,0.8,V,1.0,V,0.4,V,0.3,V,0.5,V,0.8,V,0.6,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.6,V,0.7,V,0.7,V,0.8,V,0.6,V,0.4,V,3.583870967741937
96,1520,28,79,56,6,28079056_6_48,2010,1,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.4,V,0.3,V,0.8,V,0.8,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.7,V,0.6,V,0.3,V,0.3,V,7.876923076923077
97,1521,28,79,56,6,28079056_6_48,2010,2,0.5,V,0.7,V,0.7,V,0.6,V,0.3,V,0.3,V,0.5,V,0.4,V,0.4,V,0.5,V,0.4,V,0.5,V,0.4,V,0.5,V,0.6,V,0.7,V,0.3,V,0.5,V,0.4,V,0.3,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.0,N,0.0,N,0.0,N,3.903571428571429
98,1522,28,79,56,6,28079056_6_48,2010,3,0.3,V,0.4,V,0.4,V,0.5,V,0.4,V,0.5,V,0.4,V,0.4,V,0.5,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.7,V,0.6,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.3,V,3.58709677419355
99,1523,28,79,56,6,28079056_6_48,2010,4,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.0,N,3.6600000000000015
100,1524,28,79,56,6,28079056_6_48,2010,5,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.5,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,3.522580645161289
101,1525,28,79,56,6,28079056_6_48,2010,6,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.2,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.0,N,3.6733333333333333
102,1526,28,79,56,6,28079056_6_48,2010,7,0.4,V,0.5,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.4,V,0.4,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,3.6064516129032262
103,1527,28,79,56,6,28079056_6_48,2010,8,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.3,V,0.2,V,0.2,V,0.5,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.5,V,4.625
104,1528,28,79,56,6,28079056_6_48,2010,9,0.3,V,0.3,V,0.3,V,0.5,V,0.5,V,0.4,V,0.2,V,0.2,V,0.4,V,0.6,V,0.5,V,0.5,V,0.4,V,0.5,V,0.5,V,0.3,V,0.4,V,0.3,V,0.3,V,0.0,N,0.4,V,0.5,V,0.4,V,0.2,V,0.3,V,0.3,V,0.4,V,0.5,V,0.5,V,0.5,V,0.0,N,3.979310344827587
105,1529,28,79,56,6,28079056_6_48,2010,10,0.6,V,0.5,V,0.3,V,0.3,V,0.5,V,0.6,V,0.4,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.4,V,0.5,V,0.5,V,0.4,V,0.3,V,0.6,V,0.7,V,0.8,V,0.8,V,0.8,V,0.7,V,0.5,V,0.0,N,0.6,V,1.0,V,1.1,V,0.6,V,0.3,V,0.2,V,4.0233333333333325
106,1530,28,79,56,6,28079056_6_48,2010,11,0.3,V,0.7,V,0.9,V,0.7,V,0.8,V,0.6,V,0.4,V,0.3,V,0.2,V,0.3,V,0.4,V,0.8,V,0.6,V,0.4,V,0.3,V,0.6,V,0.3,V,0.5,V,0.5,V,0.3,V,0.3,V,0.4,V,0.6,V,0.7,V,0.7,V,0.6,V,0.6,V,0.6,V,0.7,V,0.5,V,0.0,N,4.053333333333333
107,1531,28,79,56,6,28079056_6_48,2010,12,0.4,V,0.4,V,0.4,V,0.6,V,0.6,V,0.4,V,0.3,V,0.3,V,0.7,V,0.7,V,0.7,V,0.9,V,1.0,V,0.7,V,0.4,V,0.6,V,0.8,V,0.8,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.6,V,0.6,V,0.8,V,0.9,V,1.0,V,0.8,V,0.5,V,4.048387096774195
108,1592,28,79,57,6,28079057_6_48,2010,1,0.2,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.2,V,0.4,V,0.5,V,0.5,V,0.4,V,0.3,V,0.3,V,0.5,V,0.5,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.5,V,0.5,V,0.2,V,0.2,V,3.8161290322580657
109,1593,28,79,57,6,28079057_6_48,2010,2,0.3,V,0.5,V,0.5,V,0.4,V,0.2,V,0.2,V,0.4,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.0,N,0.0,N,0.0,N,4.189285714285714
110,1594,28,79,57,6,28079057_6_48,2010,3,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,3.806451612903226
111,1595,28,79,57,6,28079057_6_48,2010,4,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.0,N,3.963333333333333
112,1596,28,79,57,6,28079057_6_48,2010,5,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,3.829032258064518
113,1597,28,79,57,6,28079057_6_48,2010,6,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,3.9666666666666694
114,1598,28,79,57,6,28079057_6_48,2010,7,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.0,N,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,6.9176470588235315
115,1599,28,79,57,6,28079057_6_48,2010,8,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,3.925806451612905
116,1600,28,79,57,6,28079057_6_48,2010,9,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.3,V,0.0,N,4.103333333333334
