,index,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
2014,42,28,79,4,8,28079004_8_8,2017,7,11.0,V,19.0,V,42.0,V,45.0,V,39.0,V,40.0,V,41.0,V,42.0,V,37.0,V,36.0,V,56.0,V,69.0,V,74.0,V,62.0,V,35.0,V,31.0,V,51.0,V,43.0,V,26.0,V,37.0,V,33.0,V,36.0,V,43.0,V,31.0,V,21.0,V,41.0,V,56.0,V,63.0,V,57.0,V,42.0,V,40.0,V,42.096774193548384
2015,43,28,79,4,8,28079004_8_8,2017,8,30.0,V,50.0,V,58.0,V,47.0,V,43.0,V,15.0,V,29.0,V,21.0,V,22.0,V,16.0,V,26.0,V,36.0,V,37.0,V,36.0,V,20.0,V,48.0,V,42.0,V,56.0,V,26.0,V,28.0,V,32.0,V,35.0,V,55.0,V,48.0,V,51.0,V,51.0,V,27.0,V,34.0,V,34.0,V,33.0,V,27.0,V,36.12903225806452
2016,44,28,79,4,8,28079004_8_8,2017,9,23.0,V,33.0,V,47.0,V,34.0,V,51.0,V,48.0,V,31.0,V,71.0,V,39.0,V,29.0,V,43.0,V,36.0,V,67.0,V,66.0,V,21.0,V,32.0,V,45.0,V,51.0,V,60.0,V,77.0,V,81.0,V,65.0,V,52.0,V,61.0,V,58.0,V,48.0,V,68.0,V,76.0,V,75.0,V,74.0,V,0.0,N,52.333333333333336
2017,45,28,79,4,8,28079004_8_8,2017,10,36.0,V,52.0,V,57.0,V,47.0,V,79.0,V,62.0,V,58.0,V,62.0,V,80.0,V,88.0,V,100.0,V,92.0,V,77.0,V,74.0,V,63.0,V,53.0,V,51.0,V,40.0,V,47.0,V,49.0,V,42.0,V,44.0,V,68.0,V,77.0,V,90.0,V,102.0,V,68.0,V,58.0,V,56.0,V,46.0,V,56.0,V,63.96774193548387
2018,46,28,79,4,8,28079004_8_8,2017,11,52.0,V,61.0,V,54.0,V,36.0,V,40.0,V,51.0,V,65.0,V,51.0,V,33.0,V,64.0,V,64.0,V,60.0,V,51.0,V,70.0,V,79.0,V,101.0,V,96.0,V,73.0,V,71.0,V,86.0,V,97.0,V,94.0,V,95.0,V,75.0,V,65.0,V,45.0,V,73.0,V,78.0,V,53.0,V,52.0,V,0.0,N,66.5
2019,47,28,79,4,8,28079004_8_8,2017,12,48.0,V,52.0,V,56.0,V,64.0,V,81.0,V,73.0,V,81.0,V,78.0,V,54.0,V,17.0,V,25.0,V,56.0,V,56.0,V,31.0,V,45.0,V,61.0,V,45.0,V,68.0,V,79.0,V,83.0,V,84.0,V,88.0,V,58.0,V,46.0,V,37.0,V,38.0,V,25.0,V,34.0,V,37.0,V,32.0,V,27.0,V,53.87096774193548
2020,96,28,79,8,8,28079008_8_8,2017,1,53.0,V,64.0,V,80.0,V,86.0,V,80.0,V,81.0,V,74.0,V,78.0,V,90.0,V,97.0,V,74.0,V,77.0,V,52.0,V,63.0,V,60.0,V,82.0,V,54.0,V,50.0,V,48.0,V,44.0,V,54.0,V,69.0,V,67.0,V,102.0,V,93.0,V,87.0,V,67.0,V,55.0,V,51.0,V,56.0,V,63.0,V,69.7741935483871
2021,97,28,79,8,8,28079008_8_8,2017,2,71.0,V,55.0,V,46.0,V,28.0,V,31.0,V,52.0,V,56.0,V,61.0,V,85.0,V,73.0,V,56.0,V,50.0,V,48.0,V,67.0,V,63.0,V,68.0,V,74.0,V,79.0,V,50.0,V,60.0,V,72.0,V,80.0,V,72.0,V,64.0,V,65.0,V,53.0,V,45.0,V,50.0,V,0.0,N,0.0,N,0.0,N,60.25
2022,98,28,79,8,8,28079008_8_8,2017,3,61.0,V,71.0,V,69.0,V,41.0,V,42.0,V,57.0,V,60.0,V,97.0,V,110.0,V,93.0,V,77.0,V,37.0,V,34.0,V,51.0,V,51.0,V,53.0,V,63.0,V,70.0,V,76.0,V,52.0,V,50.0,V,50.0,V,52.0,V,58.0,V,57.0,V,36.0,V,50.0,V,69.0,V,79.0,V,79.0,V,66.0,V,62.096774193548384
2023,99,28,79,8,8,28079008_8_8,2017,4,44.0,V,39.0,V,56.0,V,71.0,V,42.0,V,51.0,V,54.0,V,52.0,V,44.0,V,57.0,V,66.0,V,71.0,V,69.0,V,57.0,V,47.0,V,38.0,V,68.0,V,49.0,V,38.0,V,39.0,V,45.0,V,51.0,V,64.0,V,72.0,V,61.0,V,44.0,V,38.0,V,36.0,V,44.0,V,40.0,V,0.0,N,52.06666666666667
2024,100,28,79,8,8,28079008_8_8,2017,5,30.0,V,47.0,V,61.0,V,82.0,V,60.0,V,39.0,V,47.0,V,58.0,V,67.0,V,42.0,V,53.0,V,54.0,V,41.0,V,46.0,V,53.0,V,68.0,V,58.0,V,46.0,V,52.0,V,57.0,V,56.0,V,74.0,V,52.0,V,65.0,V,66.0,V,71.0,V,45.0,V,38.0,V,52.0,V,43.0,V,60.0,V,54.806451612903224
2025,101,28,79,8,8,28079008_8_8,2017,6,60.0,V,69.0,V,37.0,V,26.0,V,50.0,V,43.0,V,64.0,V,61.0,V,68.0,V,66.0,V,62.0,V,57.0,V,60.0,V,74.0,V,92.0,V,77.0,V,55.0,V,41.0,V,52.0,V,56.0,V,72.0,V,80.0,V,80.0,V,58.0,V,50.0,V,55.0,V,62.0,V,44.0,V,39.0,V,32.0,V,0.0,N,58.63333333333333
2026,102,28,79,8,8,28079008_8_8,2017,7,20.0,V,28.0,V,47.0,V,48.0,V,48.0,V,54.0,V,53.0,V,51.0,V,62.0,V,61.0,V,71.0,V,94.0,V,101.0,V,76.0,V,45.0,V,42.0,V,67.0,V,59.0,V,53.0,V,57.0,V,57.0,V,54.0,V,40.0,V,38.0,V,29.0,V,53.0,V,66.0,V,93.0,V,72.0,V,57.0,V,56.0,V,57.096774193548384
2027,103,28,79,8,8,28079008_8_8,2017,8,53.0,V,59.0,V,61.0,V,57.0,V,51.0,V,30.0,V,46.0,V,32.0,V,29.0,V,24.0,V,33.0,V,34.0,V,46.0,V,34.0,V,33.0,V,55.0,V,50.0,V,64.0,V,33.0,V,34.0,V,43.0,V,44.0,V,72.0,V,61.0,V,67.0,V,56.0,V,31.0,V,45.0,V,40.0,V,44.0,V,38.0,V,45.74193548387097
2028,104,28,79,8,8,28079008_8_8,2017,9,33.0,V,38.0,V,66.0,V,46.0,V,58.0,V,59.0,V,45.0,V,74.0,V,39.0,V,31.0,V,56.0,V,32.0,N,80.0,N,69.0,V,30.0,V,28.0,V,48.0,V,56.0,V,75.0,V,86.0,V,102.0,V,68.0,V,62.0,V,86.0,V,76.0,V,58.0,V,85.0,V,103.0,V,91.0,V,82.0,V,0.0,N,62.733333333333334
2029,105,28,79,8,8,28079008_8_8,2017,10,37.0,V,60.0,V,65.0,V,56.0,V,91.0,V,60.0,V,68.0,V,74.0,V,82.0,V,87.0,V,115.0,V,102.0,V,81.0,V,92.0,V,63.0,V,64.0,V,58.0,V,56.0,V,72.0,V,66.0,V,47.0,V,50.0,V,84.0,V,94.0,V,104.0,V,119.0,V,69.0,V,55.0,V,50.0,V,51.0,V,67.0,V,72.90322580645162
2030,106,28,79,8,8,28079008_8_8,2017,11,63.0,V,70.0,V,69.0,V,52.0,V,48.0,V,55.0,V,77.0,V,69.0,V,40.0,V,76.0,V,85.0,V,75.0,V,66.0,V,85.0,V,99.0,V,117.0,V,121.0,V,89.0,V,85.0,V,101.0,V,113.0,V,102.0,V,117.0,V,93.0,V,76.0,V,46.0,V,83.0,V,93.0,V,66.0,V,60.0,V,0.0,N,80.43333333333334
2031,107,28,79,8,8,28079008_8_8,2017,12,64.0,V,63.0,V,60.0,V,82.0,V,89.0,V,84.0,V,91.0,V,91.0,V,69.0,V,37.0,V,50.0,V,70.0,V,80.0,V,54.0,V,65.0,V,70.0,V,53.0,V,90.0,V,91.0,V,125.0,V,100.0,V,123.0,V,71.0,V,64.0,V,50.0,V,56.0,V,52.0,V,61.0,V,62.0,V,53.0,V,46.0,V,72.2258064516129
2032,240,28,79,11,8,28079011_8_8,2017,1,49.0,V,47.0,V,64.0,V,82.0,V,79.0,V,66.0,V,67.0,V,62.0,V,78.0,V,87.0,V,54.0,V,54.0,V,44.0,V,44.0,V,42.0,V,66.0,V,43.0,V,31.0,V,24.0,V,20.0,V,32.0,V,55.0,V,55.0,V,92.0,V,79.0,V,73.0,V,53.0,V,29.0,V,46.0,V,49.0,V,48.0,V,56.064516129032256
2033,241,28,79,11,8,28079011_8_8,2017,2,64.0,V,46.0,V,30.0,V,13.0,V,15.0,V,33.0,V,40.0,V,44.0,V,81.0,V,58.0,V,30.0,V,34.0,V,31.0,V,54.0,V,43.0,V,55.0,V,55.0,V,67.0,V,32.0,V,44.0,V,51.0,V,59.0,V,57.0,V,49.0,V,52.0,V,36.0,V,24.0,V,26.0,V,0.0,N,0.0,N,0.0,N,44.57142857142857
2034,242,28,79,11,8,28079011_8_8,2017,3,42.0,V,69.0,V,56.0,V,24.0,V,19.0,V,36.0,V,41.0,V,88.0,V,91.0,V,65.0,V,53.0,V,22.0,V,15.0,V,23.0,V,29.0,V,40.0,V,44.0,V,49.0,V,48.0,V,25.0,V,29.0,V,27.0,V,48.0,V,47.0,V,52.0,V,31.0,V,30.0,V,46.0,V,62.0,V,55.0,V,38.0,V,44.193548387096776
2035,243,28,79,11,8,28079011_8_8,2017,4,20.0,V,21.0,V,39.0,V,47.0,V,20.0,V,28.0,V,40.0,V,40.0,V,25.0,V,42.0,V,46.0,V,46.0,V,37.0,V,31.0,V,30.0,V,27.0,V,51.0,V,27.0,V,24.0,V,25.0,V,32.0,V,33.0,V,51.0,V,55.0,V,44.0,V,29.0,V,16.0,V,22.0,V,32.0,V,24.0,V,0.0,N,34.36666666666667
2036,244,28,79,11,8,28079011_8_8,2017,5,18.0,V,35.0,V,51.0,V,62.0,V,34.0,V,17.0,V,29.0,V,44.0,V,43.0,V,25.0,V,21.0,V,29.0,V,14.0,V,27.0,V,38.0,V,46.0,V,38.0,V,32.0,V,36.0,V,39.0,V,29.0,V,61.0,V,25.0,V,46.0,V,49.0,V,44.0,V,27.0,V,21.0,V,27.0,V,30.0,V,45.0,V,35.806451612903224
2037,245,28,79,11,8,28079011_8_8,2017,6,46.0,V,52.0,V,22.0,V,15.0,V,33.0,V,32.0,V,47.0,V,43.0,V,43.0,V,50.0,V,46.0,V,42.0,V,48.0,V,48.0,V,63.0,V,62.0,V,40.0,V,27.0,V,41.0,V,45.0,V,59.0,V,57.0,V,35.0,V,24.0,V,32.0,V,30.0,V,31.0,V,17.0,V,22.0,V,27.0,V,0.0,N,40.266666666666666
2038,246,28,79,11,8,28079011_8_8,2017,7,10.0,V,12.0,V,36.0,V,39.0,V,36.0,V,39.0,V,35.0,V,36.0,V,40.0,V,34.0,V,47.0,V,60.0,V,62.0,V,42.0,V,27.0,V,32.0,V,45.0,V,42.0,V,24.0,V,35.0,V,31.0,V,25.0,V,21.0,V,25.0,V,18.0,V,41.0,V,40.0,V,60.0,V,56.0,V,31.0,V,35.0,V,36.96774193548387
2039,247,28,79,11,8,28079011_8_8,2017,8,31.0,V,39.0,V,41.0,V,42.0,V,21.0,V,10.0,V,22.0,V,21.0,V,16.0,V,11.0,V,21.0,V,24.0,V,30.0,V,27.0,V,12.0,V,44.0,V,39.0,V,47.0,V,19.0,V,17.0,V,33.0,V,30.0,V,46.0,V,36.0,V,39.0,V,36.0,N,17.0,V,34.0,V,26.0,V,30.0,V,24.0,V,29.548387096774192
2040,248,28,79,11,8,28079011_8_8,2017,9,17.0,V,34.0,V,41.0,V,30.0,V,52.0,V,41.0,V,23.0,V,48.0,V,23.0,V,19.0,V,33.0,V,35.0,V,61.0,V,56.0,V,14.0,V,20.0,V,29.0,V,41.0,V,59.0,V,71.0,V,72.0,V,39.0,V,48.0,V,53.0,V,44.0,V,41.0,V,65.0,V,84.0,V,71.0,V,58.0,V,0.0,N,45.13333333333333
2041,249,28,79,11,8,28079011_8_8,2017,10,16.0,V,38.0,V,58.0,V,52.0,V,82.0,V,36.0,V,54.0,V,68.0,V,72.0,V,92.0,V,102.0,V,84.0,V,61.0,V,77.0,V,40.0,V,58.0,V,57.0,V,49.0,V,58.0,V,62.0,V,44.0,V,37.0,V,79.0,V,81.0,V,91.0,V,107.0,V,45.0,V,33.0,V,35.0,V,40.0,V,59.0,V,61.29032258064516
2042,250,28,79,11,8,28079011_8_8,2017,11,52.0,V,71.0,V,73.0,V,42.0,V,35.0,V,36.0,V,80.0,V,56.0,V,26.0,V,55.0,V,78.0,V,68.0,V,44.0,V,79.0,V,101.0,V,108.0,V,99.0,V,67.0,V,76.0,V,99.0,V,111.0,V,93.0,V,116.0,V,82.0,V,54.0,V,34.0,V,85.0,V,87.0,V,49.0,V,41.0,V,0.0,N,71.03333333333333
2043,251,28,79,11,8,28079011_8_8,2017,12,47.0,V,50.0,V,46.0,V,70.0,V,102.0,V,85.0,V,85.0,V,86.0,V,55.0,V,17.0,V,32.0,V,67.0,V,73.0,V,36.0,V,49.0,V,49.0,V,37.0,V,90.0,V,77.0,V,114.0,V,88.0,V,116.0,V,54.0,V,58.0,V,45.0,V,40.0,V,29.0,V,35.0,V,41.0,V,35.0,V,39.0,V,60.70967741935484
2044,324,28,79,16,8,28079016_8_8,2017,1,43.0,V,49.0,V,68.0,V,72.0,V,64.0,V,50.0,V,52.0,V,57.0,V,76.0,V,78.0,V,49.0,V,59.0,V,35.0,V,40.0,V,46.0,V,66.0,V,30.0,V,35.0,V,31.0,V,27.0,V,34.0,V,49.0,V,54.0,V,79.0,V,85.0,V,73.0,V,50.0,V,36.0,V,48.0,V,47.0,V,47.0,V,53.70967741935484
2045,325,28,79,16,8,28079016_8_8,2017,2,55.0,V,49.0,V,44.0,V,25.0,V,18.0,V,41.0,V,48.0,V,35.0,V,77.0,V,58.0,V,31.0,V,27.0,V,37.0,V,52.0,V,41.0,V,50.0,V,53.0,V,70.0,V,35.0,V,44.0,V,55.0,V,57.0,V,55.0,V,44.0,V,54.0,V,44.0,V,29.0,V,32.0,V,0.0,N,0.0,N,0.0,N,46.32142857142857
2046,326,28,79,16,8,28079016_8_8,2017,3,51.0,V,70.0,V,51.0,V,28.0,V,28.0,V,33.0,V,38.0,V,88.0,V,78.0,V,67.0,V,51.0,V,17.0,V,12.0,V,26.0,V,29.0,V,40.0,V,41.0,V,52.0,V,52.0,V,29.0,V,31.0,V,29.0,V,43.0,V,40.0,V,54.0,V,23.0,V,37.0,V,51.0,V,63.0,V,51.0,V,40.0,V,44.54838709677419
2047,327,28,79,16,8,28079016_8_8,2017,4,14.0,V,17.0,V,37.0,V,45.0,V,15.0,V,25.0,V,34.0,V,36.0,V,24.0,V,43.0,V,40.0,V,44.0,V,36.0,V,35.0,V,32.0,V,26.0,V,43.0,V,19.0,V,18.0,V,16.0,V,25.0,V,28.0,V,38.0,V,44.0,V,34.0,V,23.0,V,12.0,V,17.0,V,23.0,V,20.0,V,0.0,N,30.066666666666666
2048,328,28,79,16,8,28079016_8_8,2017,5,19.0,V,33.0,V,42.0,V,52.0,V,30.0,V,14.0,V,24.0,V,38.0,V,38.0,V,19.0,V,23.0,V,31.0,V,18.0,V,23.0,V,29.0,V,34.0,V,30.0,V,26.0,V,30.0,V,29.0,V,27.0,V,53.0,V,19.0,V,33.0,V,39.0,V,36.0,V,19.0,V,13.0,V,26.0,V,21.0,V,33.0,V,30.35483870967742
2049,329,28,79,16,8,28079016_8_8,2017,6,35.0,V,40.0,V,15.0,V,10.0,V,28.0,V,22.0,V,33.0,V,34.0,V,39.0,V,45.0,V,34.0,V,37.0,V,35.0,V,44.0,V,57.0,V,51.0,V,27.0,V,20.0,V,33.0,V,34.0,V,48.0,V,49.0,V,37.0,V,29.0,V,28.0,V,27.0,V,37.0,V,15.0,V,15.0,V,19.0,V,0.0,N,33.93333333333333
2050,330,28,79,16,8,28079016_8_8,2017,7,6.0,V,10.0,V,29.0,V,30.0,V,26.0,V,32.0,V,34.0,V,31.0,V,42.0,V,34.0,V,51.0,V,62.0,V,55.0,V,39.0,V,21.0,V,26.0,V,44.0,V,34.0,V,26.0,V,31.0,V,37.0,V,24.0,V,19.0,V,21.0,V,11.0,V,34.0,V,40.0,V,64.0,V,58.0,V,36.0,V,39.0,V,35.096774193548384
2051,331,28,79,16,8,28079016_8_8,2017,8,35.0,V,44.0,V,39.0,V,41.0,V,24.0,V,11.0,V,25.0,V,15.0,V,15.0,V,9.0,V,14.0,V,21.0,V,28.0,V,24.0,V,14.0,V,45.0,V,40.0,V,47.0,V,13.0,V,17.0,V,32.0,V,28.0,V,51.0,V,35.0,V,47.0,V,39.0,V,16.0,V,35.0,V,24.0,V,30.0,V,23.0,V,29.806451612903224
2052,332,28,79,16,8,28079016_8_8,2017,9,18.0,V,28.0,V,36.0,V,26.0,V,46.0,V,36.0,V,21.0,V,50.0,V,15.0,V,15.0,V,37.0,V,28.0,V,56.0,V,48.0,V,13.0,V,16.0,V,27.0,V,40.0,V,61.0,V,58.0,V,64.0,V,40.0,V,40.0,V,55.0,V,45.0,V,39.0,V,68.0,V,74.0,V,69.0,V,58.0,V,0.0,N,42.36666666666667
2053,333,28,79,16,8,28079016_8_8,2017,10,20.0,V,38.0,V,50.0,V,39.0,V,73.0,V,28.0,V,38.0,V,57.0,V,66.0,V,74.0,V,91.0,V,64.0,V,56.0,V,61.0,V,40.0,V,44.0,V,56.0,V,43.0,V,51.0,V,54.0,V,35.0,V,32.0,V,56.0,V,64.0,V,69.0,V,82.0,V,42.0,V,33.0,V,28.0,V,33.0,V,46.0,V,51.87096774193548
2054,334,28,79,16,8,28079016_8_8,2017,11,45.0,V,60.0,V,56.0,V,37.0,V,25.0,V,24.0,V,67.0,V,47.0,V,20.0,V,47.0,V,70.0,V,62.0,V,36.0,V,74.0,V,87.0,V,101.0,V,94.0,V,56.0,V,61.0,V,82.0,V,84.0,V,85.0,V,105.0,V,83.0,V,57.0,V,32.0,V,69.0,V,75.0,V,42.0,V,44.0,V,0.0,N,62.43333333333333
2055,335,28,79,16,8,28079016_8_8,2017,12,34.0,V,41.0,V,37.0,V,69.0,V,76.0,V,63.0,V,77.0,V,85.0,V,57.0,V,23.0,V,30.0,V,60.0,V,71.0,V,43.0,V,42.0,V,39.0,V,39.0,V,84.0,V,75.0,V,110.0,V,89.0,V,101.0,V,50.0,V,51.0,V,39.0,V,45.0,V,25.0,V,42.0,V,47.0,V,39.0,V,34.0,V,56.903225806451616
2056,384,28,79,17,8,28079017_8_8,2017,1,73.0,V,66.0,V,95.0,V,89.0,V,69.0,V,87.0,V,100.0,V,96.0,V,106.0,V,92.0,V,79.0,V,76.0,V,39.0,V,71.0,V,50.0,V,78.0,V,43.0,V,36.0,V,31.0,V,27.0,V,35.0,V,56.0,V,78.0,V,94.0,V,101.0,V,74.0,V,55.0,V,37.0,V,39.0,V,42.0,V,61.0,V,68.48387096774194
2057,385,28,79,17,8,28079017_8_8,2017,2,68.0,V,43.0,V,30.0,V,16.0,V,13.0,V,33.0,V,38.0,V,47.0,V,77.0,V,64.0,V,41.0,V,25.0,V,30.0,V,58.0,V,57.0,V,56.0,V,80.0,V,75.0,V,36.0,V,65.0,V,75.0,V,73.0,V,73.0,V,55.0,V,55.0,V,41.0,V,30.0,V,28.0,V,0.0,N,0.0,N,0.0,N,51.107142857142854
2058,386,28,79,17,8,28079017_8_8,2017,3,45.0,V,62.0,V,55.0,V,27.0,V,22.0,V,31.0,V,37.0,V,82.0,V,98.0,V,96.0,V,66.0,V,21.0,V,14.0,V,36.0,V,40.0,V,41.0,V,54.0,V,74.0,V,65.0,V,48.0,V,34.0,V,30.0,V,40.0,V,42.0,V,50.0,V,23.0,V,30.0,V,53.0,V,72.0,V,64.0,V,40.0,V,49.74193548387097
2059,387,28,79,17,8,28079017_8_8,2017,4,22.0,V,26.0,V,43.0,V,60.0,V,21.0,V,34.0,V,35.0,V,42.0,V,31.0,V,47.0,V,57.0,V,50.0,V,40.0,V,27.0,V,23.0,V,27.0,V,62.0,V,24.0,V,13.0,V,11.0,V,19.0,V,22.0,V,44.0,V,37.0,V,30.0,V,24.0,V,12.0,V,15.0,V,21.0,V,20.0,V,0.0,N,33.0
2060,388,28,79,17,8,28079017_8_8,2017,5,20.0,V,44.0,V,46.0,V,54.0,V,33.0,V,20.0,V,35.0,V,44.0,V,44.0,V,15.0,V,21.0,V,29.0,V,24.0,V,28.0,V,42.0,V,51.0,V,27.0,V,29.0,V,34.0,V,37.0,V,34.0,V,51.0,V,22.0,V,31.0,V,35.0,V,40.0,V,17.0,V,11.0,V,21.0,V,24.0,V,27.0,V,33.61290322580645
2061,389,28,79,17,8,28079017_8_8,2017,6,29.0,V,31.0,V,17.0,V,12.0,V,23.0,V,23.0,V,36.0,V,26.0,V,30.0,V,45.0,V,30.0,V,26.0,V,27.0,V,30.0,V,50.0,V,39.0,V,41.0,N,1.0,N,20.0,V,25.0,V,37.0,V,34.0,V,23.0,V,17.0,V,18.0,V,15.0,V,16.0,V,7.0,V,6.0,V,7.0,V,0.0,N,26.466666666666665
2062,390,28,79,17,8,28079017_8_8,2017,7,4.0,V,5.0,V,12.0,V,19.0,V,26.0,V,42.0,V,46.0,V,48.0,V,49.0,V,42.0,V,69.0,V,79.0,V,83.0,V,70.0,V,34.0,V,36.0,V,45.0,V,37.0,V,25.0,V,32.0,V,30.0,V,37.0,V,39.0,V,26.0,V,16.0,V,34.0,V,52.0,V,47.0,V,46.0,V,38.0,V,39.0,V,40.67741935483871
2063,391,28,79,17,8,28079017_8_8,2017,8,40.0,V,57.0,V,56.0,V,39.0,V,44.0,V,16.0,V,25.0,V,21.0,V,21.0,V,13.0,V,25.0,V,28.0,V,47.0,V,21.0,V,15.0,V,45.0,V,39.0,V,60.0,V,23.0,V,20.0,V,31.0,V,29.0,V,45.0,V,56.0,V,64.0,V,50.0,V,17.0,V,37.0,V,36.0,V,34.0,V,32.0,V,36.806451612903224
2064,392,28,79,17,8,28079017_8_8,2017,9,24.0,V,30.0,V,58.0,V,32.0,V,47.0,V,46.0,V,27.0,V,61.0,V,28.0,V,20.0,V,35.0,V,32.0,V,64.0,V,56.0,V,17.0,V,24.0,V,49.0,V,48.0,V,66.0,V,80.0,V,91.0,V,49.0,V,46.0,V,72.0,V,54.0,V,46.0,V,78.0,V,89.0,V,80.0,V,67.0,V,0.0,N,52.4
2065,393,28,79,17,8,28079017_8_8,2017,10,27.0,V,52.0,V,55.0,V,39.0,V,72.0,V,50.0,V,40.0,V,67.0,V,83.0,V,96.0,V,111.0,V,94.0,V,91.0,V,81.0,V,55.0,V,42.0,V,36.0,V,40.0,V,50.0,V,47.0,V,34.0,V,48.0,V,80.0,V,84.0,V,96.0,V,103.0,V,78.0,V,52.0,V,56.0,V,42.0,V,62.0,V,65.16129032258064
2066,394,28,79,17,8,28079017_8_8,2017,11,63.0,V,65.0,V,59.0,V,37.0,V,43.0,V,57.0,V,64.0,V,56.0,V,33.0,V,61.0,V,86.0,V,71.0,V,48.0,V,80.0,V,104.0,V,131.0,V,136.0,V,101.0,V,97.0,V,130.0,V,148.0,V,119.0,V,129.0,V,96.0,V,62.0,V,40.0,V,93.0,V,83.0,V,47.0,V,52.0,V,0.0,N,81.63333333333334
2067,395,28,79,17,8,28079017_8_8,2017,12,36.0,V,51.0,V,60.0,V,86.0,V,113.0,V,101.0,V,103.0,V,75.0,V,63.0,V,16.0,V,26.0,V,63.0,V,58.0,V,28.0,V,44.0,V,70.0,V,39.0,V,79.0,V,86.0,V,112.0,V,104.0,V,122.0,V,67.0,V,74.0,V,49.0,V,37.0,V,21.0,V,30.0,V,32.0,V,34.0,V,34.0,V,63.61290322580645
2068,456,28,79,18,8,28079018_8_8,2017,1,54.0,V,64.0,V,77.0,V,63.0,V,63.0,V,59.0,V,69.0,V,69.0,V,78.0,V,85.0,V,73.0,V,50.0,V,31.0,V,62.0,V,49.0,V,71.0,V,41.0,V,34.0,V,30.0,V,26.0,V,34.0,V,53.0,V,64.0,V,86.0,V,80.0,V,70.0,V,48.0,V,26.0,V,36.0,V,39.0,V,57.0,V,58.096774193548384
2069,457,28,79,18,8,28079018_8_8,2017,2,58.0,V,37.0,V,21.0,V,10.0,V,9.0,V,24.0,V,34.0,V,39.0,V,68.0,V,70.0,V,43.0,V,34.0,V,26.0,V,51.0,V,58.0,V,57.0,V,67.0,V,63.0,V,36.0,V,57.0,V,64.0,V,73.0,V,72.0,V,48.0,V,47.0,V,34.0,V,20.0,V,23.0,V,0.0,N,0.0,N,0.0,N,46.57142857142857
2070,458,28,79,18,8,28079018_8_8,2017,3,43.0,V,55.0,V,39.0,V,20.0,V,17.0,V,23.0,V,29.0,V,72.0,V,80.0,V,76.0,V,46.0,V,20.0,V,14.0,V,33.0,V,35.0,V,38.0,V,56.0,V,63.0,V,53.0,V,39.0,V,26.0,V,23.0,V,36.0,V,43.0,V,47.0,V,28.0,V,24.0,V,48.0,V,59.0,V,50.0,V,36.0,V,43.0
2071,459,28,79,18,8,28079018_8_8,2017,4,12.0,V,22.0,V,44.0,V,49.0,V,19.0,V,32.0,V,38.0,V,44.0,V,43.0,V,51.0,V,52.0,V,49.0,V,38.0,V,25.0,V,21.0,V,27.0,V,44.0,V,27.0,V,20.0,V,18.0,V,24.0,V,33.0,V,49.0,V,53.0,V,30.0,V,16.0,V,15.0,V,17.0,V,26.0,V,17.0,V,0.0,N,33.93333333333333
2072,460,28,79,18,8,28079018_8_8,2017,5,15.0,V,36.0,V,43.0,V,66.0,V,31.0,V,13.0,V,32.0,V,42.0,V,39.0,V,13.0,V,14.0,V,21.0,V,16.0,V,26.0,V,40.0,V,53.0,V,28.0,V,25.0,V,26.0,V,39.0,V,40.0,V,44.0,V,23.0,V,37.0,V,35.0,V,37.0,V,21.0,V,13.0,V,19.0,V,24.0,V,31.0,V,32.45161290322581
2073,461,28,79,18,8,28079018_8_8,2017,6,34.0,V,34.0,V,16.0,V,12.0,V,18.0,V,18.0,V,39.0,V,28.0,V,35.0,V,36.0,V,39.0,V,33.0,V,28.0,V,33.0,V,51.0,V,46.0,V,38.0,V,25.0,V,29.0,V,29.0,V,47.0,V,44.0,V,25.0,V,19.0,V,30.0,V,26.0,V,33.0,V,13.0,V,10.0,V,10.0,V,0.0,N,31.433333333333334
2074,462,28,79,18,8,28079018_8_8,2017,7,9.0,V,15.0,V,30.0,V,30.0,V,21.0,V,37.0,V,36.0,V,34.0,V,36.0,V,29.0,V,47.0,V,58.0,V,65.0,V,50.0,V,26.0,V,27.0,V,36.0,V,31.0,V,19.0,V,25.0,V,23.0,V,24.0,V,26.0,V,20.0,V,14.0,V,28.0,V,41.0,V,42.0,V,37.0,V,31.0,V,31.0,V,33.67741935483871
2075,463,28,79,18,8,28079018_8_8,2017,8,24.0,V,36.0,V,45.0,V,28.0,V,31.0,V,12.0,V,20.0,V,15.0,V,17.0,V,12.0,V,21.0,V,25.0,V,31.0,V,23.0,V,13.0,V,29.0,V,34.0,V,44.0,V,16.0,V,20.0,V,30.0,V,24.0,V,41.0,V,40.0,V,46.0,V,41.0,V,18.0,V,36.0,V,28.0,V,28.0,V,22.0,V,29.580645161290324
