,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
22,28,79,4,6,28079004_6_48,2020,11,0.5,V,0.4,V,0.4,V,0.2,V,0.3,V,0.3,V,0.2,V,0.4,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.3,V,0.5,V,0.6,V,0.4,V,0.5,V,0.5,V,0.5,N,0.6,V,0.6,V,0.7,V,0.5,V,0.3,N,0.0,N,0.4,N,0.3,V,0.6,V,0.0,N,0.7827586206896554
23,28,79,4,6,28079004_6_48,2020,12,0.5,V,0.4,V,0.4,V,0.2,N,0.3,N,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.4,V,0.4,V,0.4,N,0.4,V,0.5,V,0.5,V,0.3,V,0.4,V,0.3,V,0.5,V,0.4,V,0.3,V,0.3,V,0.5,V,0.4,V,0.2,V,0.3,V,0.3,V,0.4,V,0.6935483870967741
72,28,79,8,6,28079008_6_48,2020,1,0.7,V,0.6,V,0.9,V,0.4,V,0.4,V,0.6,V,0.8,V,1.0,V,0.7,V,0.4,V,0.4,V,0.6,V,0.8,V,0.6,V,0.6,V,0.5,V,0.4,V,0.4,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.4,V,0.3,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.4,V,0.8903225806451609
73,28,79,8,6,28079008_6_48,2020,2,0.3,V,0.3,V,0.5,V,0.6,V,0.4,V,0.5,V,0.5,V,0.4,V,0.4,V,0.5,V,0.6,V,0.5,V,0.4,V,0.5,V,0.5,V,0.5,V,0.4,V,0.4,V,0.4,V,0.7,V,0.6,V,0.6,V,0.5,V,0.5,V,0.5,V,0.3,V,0.4,V,0.4,V,0.3,V,0.0,N,0.0,N,0.9103448275862067
74,28,79,8,6,28079008_6_48,2020,3,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.4,V,0.4,V,0.5,V,0.6,V,0.5,V,0.4,V,0.3,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.3,V,0.2,V,0.3,V,0.2,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.3,V,0.7677419354838713
75,28,79,8,6,28079008_6_48,2020,4,0.3,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,0.7266666666666663
76,28,79,8,6,28079008_6_48,2020,5,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.7193548387096768
77,28,79,8,6,28079008_6_48,2020,6,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.0,N,0.7699999999999994
78,28,79,8,6,28079008_6_48,2020,7,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.3,V,0.2,V,0.2,V,0.2,V,0.7903225806451607
79,28,79,8,6,28079008_6_48,2020,8,0.2,V,0.2,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.2,V,0.1,V,0.1,V,0.1,V,0.2,V,0.2,V,0.2,V,0.2,V,0.2,V,0.1,V,0.1,V,0.1,V,0.7870967741935482
