,index,PROVINCIA,MUNICIPIO,ESTACION,MAGNITUD,PUNTO_MUESTREO,ANO,MES,D01,V01,D02,V02,D03,V03,D04,V04,D05,V05,D06,V06,D07,V07,D08,V08,D09,V09,D10,V10,D11,V11,D12,V12,D13,V13,D14,V14,D15,V15,D16,V16,D17,V17,D18,V18,D19,V19,D20,V20,D21,V21,D22,V22,D23,V23,D24,V24,D25,V25,D26,V26,D27,V27,D28,V28,D29,V29,D30,V30,D31,V31,total
2473,1191,28,79,48,7,28079048_7_8,2018,10,2.0,V,6.0,V,26.0,V,31.0,V,23.0,V,21.0,V,1.0,V,4.0,V,4.0,V,14.0,V,14.0,V,7.0,V,19.0,V,2.0,V,12.0,V,19.0,V,13.0,V,4.0,V,2.0,V,1.0,V,6.0,V,20.0,V,25.0,V,50.0,V,30.0,V,34.0,V,3.0,V,2.0,V,8.0,V,11.0,V,14.0,V,19.516129032258064
2474,1192,28,79,48,7,28079048_7_8,2018,11,22.0,V,6.0,V,34.0,V,16.0,V,9.0,V,10.0,V,18.0,V,22.0,V,3.0,V,3.0,V,2.0,V,17.0,V,13.0,V,11.0,V,12.0,V,11.0,V,3.0,V,2.0,V,8.0,V,10.0,V,14.0,V,14.0,V,13.0,V,30.0,V,4.0,V,9.0,V,41.0,V,95.0,V,50.0,V,30.0,V,0.0,N,23.666666666666668
2475,1193,28,79,48,7,28079048_7_8,2018,12,32.0,V,26.0,V,49.0,V,147.0,V,92.0,V,36.0,V,32.0,V,29.0,V,81.0,V,114.0,V,52.0,V,45.0,V,11.0,V,16.0,V,24.0,V,4.0,V,33.0,V,47.0,V,26.0,V,25.0,V,20.0,V,9.0,V,69.0,V,62.0,V,15.0,V,53.0,V,69.0,V,25.0,V,6.0,V,27.0,V,69.0,V,49.16129032258065
2476,1242,28,79,49,7,28079049_7_8,2018,1,1.0,V,4.0,V,11.0,V,4.0,V,2.0,V,1.0,V,1.0,V,12.0,V,26.0,V,6.0,V,2.0,V,36.0,V,23.0,V,3.0,V,28.0,V,30.0,V,30.0,V,32.0,V,62.0,V,76.0,V,8.0,V,29.0,V,55.0,V,51.0,V,59.0,V,3.0,V,1.0,V,2.0,V,21.0,V,32.0,V,48.0,V,28.35483870967742
2477,1243,28,79,49,7,28079049_7_8,2018,2,56.0,V,5.0,V,6.0,V,2.0,V,9.0,V,4.0,V,6.0,V,11.0,V,49.0,V,2.0,V,14.0,V,2.0,V,22.0,V,2.0,V,18.0,V,19.0,V,11.0,V,1.0,V,5.0,V,2.0,V,2.0,V,9.0,V,10.0,V,15.0,V,11.0,V,27.0,V,30.0,V,17.0,V,0.0,N,0.0,N,0.0,N,19.571428571428573
2478,1244,28,79,49,7,28079049_7_8,2018,3,2.0,V,10.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,6.0,V,7.0,V,1.0,V,1.0,V,2.0,V,5.0,V,4.0,V,2.0,V,2.0,V,1.0,V,1.0,V,3.0,V,2.0,V,2.0,V,6.0,V,9.0,V,1.0,V,1.0,V,4.0,V,4.0,V,21.0,V,1.0,V,1.0,V,1.0,V,9.35483870967742
2479,1245,28,79,49,7,28079049_7_8,2018,4,2.0,V,3.0,V,2.0,V,1.0,V,11.0,V,7.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,1.0,V,2.0,V,8.0,V,8.0,V,3.0,V,2.0,V,1.0,V,1.0,V,5.0,V,4.0,V,6.0,V,4.0,V,2.0,V,1.0,V,1.0,V,1.0,V,0.0,N,9.066666666666666
2480,1246,28,79,49,7,28079049_7_8,2018,5,1.0,V,1.0,V,9.0,V,1.0,V,1.0,V,1.0,V,4.0,V,6.0,V,3.0,V,1.0,V,3.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,3.0,V,2.0,V,2.0,V,2.0,V,1.0,V,3.0,V,2.0,V,5.0,V,2.0,V,6.0,V,8.193548387096774
2481,1247,28,79,49,7,28079049_7_8,2018,6,13.0,V,1.0,V,2.0,V,2.0,V,2.0,V,3.0,V,8.0,V,3.0,V,2.0,V,1.0,V,1.0,V,3.0,V,1.0,V,2.0,V,5.0,V,2.0,V,1.0,V,2.0,V,1.0,V,2.0,V,3.0,V,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,0.0,N,8.6
2482,1248,28,79,49,7,28079049_7_8,2018,7,1.0,V,1.0,V,4.0,V,4.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,7.0,V,3.0,V,1.0,V,1.0,V,2.0,V,2.0,V,5.0,V,7.0,V,9.0,V,1.0,V,1.0,V,3.0,V,2.0,V,8.225806451612904
2483,1249,28,79,49,7,28079049_7_8,2018,8,1.0,V,4.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,5.0,V,1.0,V,1.0,V,1.0,V,2.0,V,6.0,V,8.0,V,1.0,V,1.0,V,7.741935483870968
2484,1250,28,79,49,7,28079049_7_8,2018,9,1.0,V,1.0,V,2.0,V,3.0,V,3.0,V,3.0,V,1.0,V,2.0,V,3.0,V,1.0,V,2.0,V,2.0,V,4.0,V,2.0,V,1.0,V,1.0,V,4.0,V,3.0,V,4.0,V,5.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,2.0,V,8.0,V,2.0,V,1.0,V,0.0,N,8.6
2485,1251,28,79,49,7,28079049_7_8,2018,10,1.0,V,5.0,V,6.0,V,10.0,V,12.0,V,38.0,V,1.0,V,5.0,V,2.0,V,8.0,V,5.0,V,1.0,V,19.0,V,1.0,V,4.0,V,6.0,V,6.0,V,3.0,V,2.0,V,1.0,V,5.0,V,16.0,V,12.0,V,29.0,V,21.0,V,29.0,V,2.0,V,1.0,V,1.0,V,2.0,V,2.0,V,14.35483870967742
2486,1252,28,79,49,7,28079049_7_8,2018,11,15.0,V,2.0,V,20.0,V,24.0,V,1.0,V,2.0,V,4.0,V,12.0,V,1.0,V,1.0,V,1.0,V,11.0,V,13.0,V,8.0,V,10.0,V,8.0,V,2.0,V,1.0,V,2.0,V,1.0,V,8.0,V,3.0,V,4.0,V,19.0,V,1.0,V,2.0,V,32.0,V,90.0,V,42.0,V,23.0,V,0.0,N,18.433333333333334
2487,1253,28,79,49,7,28079049_7_8,2018,12,29.0,V,22.0,V,47.0,V,78.0,V,83.0,V,41.0,V,35.0,V,22.0,V,83.0,V,141.0,V,60.0,V,29.0,V,2.0,V,2.0,V,10.0,V,1.0,V,46.0,V,32.0,V,13.0,V,8.0,V,7.0,V,6.0,V,36.0,V,83.0,V,20.0,V,52.0,V,67.0,V,61.0,V,5.0,V,19.0,V,46.0,V,44.41935483870968
2488,1290,28,79,50,7,28079050_7_8,2018,1,10.0,V,27.0,V,36.0,V,35.0,V,21.0,V,15.0,V,6.0,V,36.0,V,84.0,V,45.0,V,39.0,V,83.0,V,59.0,V,13.0,V,53.0,V,62.0,V,55.0,V,73.0,V,50.0,V,36.0,V,29.0,V,60.0,V,73.0,V,62.0,V,75.0,V,36.0,V,8.0,V,3.0,V,24.0,V,38.0,V,61.0,V,48.354838709677416
2489,1291,28,79,50,7,28079050_7_8,2018,2,77.0,V,22.0,V,21.0,V,10.0,V,23.0,V,18.0,V,37.0,V,27.0,V,75.0,V,16.0,V,27.0,V,27.0,V,43.0,V,32.0,V,48.0,V,44.0,V,15.0,V,5.0,V,14.0,V,20.0,V,14.0,V,36.0,V,32.0,V,29.0,V,20.0,V,47.0,V,53.0,V,47.0,V,0.0,N,0.0,N,0.0,N,38.285714285714285
2490,1292,28,79,50,7,28079050_7_8,2018,3,23.0,V,38.0,V,22.0,V,23.0,V,40.0,V,46.0,V,34.0,V,44.0,V,24.0,N,24.0,V,21.0,V,33.0,V,46.0,V,29.0,V,34.0,V,42.0,V,32.0,V,24.0,V,37.0,V,30.0,V,23.0,V,47.0,V,46.0,V,16.0,V,17.0,V,29.0,V,32.0,V,43.0,V,15.0,V,12.0,V,15.0,V,36.61290322580645
2491,1293,28,79,50,7,28079050_7_8,2018,4,11.0,V,19.0,V,26.0,V,26.0,V,25.0,V,21.0,V,22.0,V,20.0,V,29.0,V,30.0,V,36.0,V,30.0,V,32.0,V,20.0,V,20.0,V,28.0,V,31.0,V,19.0,V,13.0,V,9.0,V,8.0,V,10.0,V,14.0,V,16.0,V,32.0,V,24.0,V,31.0,V,16.0,V,14.0,V,26.0,V,0.0,N,28.433333333333334
2492,1294,28,79,50,7,28079050_7_8,2018,5,15.0,V,16.0,V,23.0,V,10.0,V,11.0,V,8.0,V,21.0,V,35.0,V,21.0,V,12.0,V,22.0,V,19.0,V,15.0,V,21.0,V,8.0,V,9.0,V,10.0,V,10.0,V,6.0,V,3.0,V,11.0,V,17.0,V,11.0,V,5.0,V,30.0,V,18.0,V,11.0,V,20.0,V,16.0,V,28.0,V,31.0,V,22.225806451612904
2493,1295,28,79,50,7,28079050_7_8,2018,6,26.0,V,6.0,V,11.0,V,20.0,V,27.0,V,18.0,V,23.0,V,15.0,V,17.0,V,12.0,V,23.0,V,22.0,V,12.0,V,11.0,V,14.0,V,6.0,V,4.0,V,5.0,V,7.0,V,5.0,V,4.0,V,6.0,V,5.0,V,5.0,V,11.0,V,11.0,V,26.0,V,15.0,V,5.0,V,6.0,V,0.0,N,19.166666666666668
2494,1296,28,79,50,7,28079050_7_8,2018,7,11.0,V,17.0,V,23.0,V,20.0,V,11.0,V,12.0,V,7.0,V,3.0,V,10.0,V,8.0,V,12.0,V,11.0,V,8.0,V,15.0,V,9.0,V,13.0,V,6.0,V,14.0,V,21.0,V,17.0,V,4.0,V,4.0,V,10.0,V,20.0,V,23.0,V,18.0,V,20.0,V,9.0,V,10.0,V,13.0,V,12.0,V,19.0
2495,1297,28,79,50,7,28079050_7_8,2018,8,8.0,V,8.0,V,7.0,V,4.0,V,4.0,V,6.0,V,9.0,V,8.0,V,9.0,V,5.0,V,7.0,V,8.0,V,10.0,V,4.0,V,4.0,V,5.0,V,3.0,V,2.0,V,2.0,V,4.0,V,6.0,V,5.0,V,11.0,V,9.0,V,7.0,V,4.0,V,8.0,V,13.0,V,13.0,V,8.0,V,7.0,V,13.129032258064516
2496,1298,28,79,50,7,28079050_7_8,2018,9,6.0,V,6.0,V,10.0,V,13.0,V,19.0,V,16.0,V,4.0,V,8.0,V,9.0,V,5.0,V,6.0,V,11.0,V,11.0,V,5.0,V,3.0,V,8.0,V,6.0,V,17.0,V,23.0,V,14.0,V,16.0,V,13.0,V,4.0,V,6.0,V,11.0,V,6.0,V,27.0,V,15.0,V,9.0,V,6.0,V,0.0,N,17.1
2497,1299,28,79,50,7,28079050_7_8,2018,10,3.0,V,11.0,V,22.0,V,22.0,V,27.0,V,20.0,V,5.0,V,7.0,V,5.0,V,19.0,V,21.0,V,20.0,V,18.0,V,7.0,V,30.0,V,18.0,V,17.0,V,7.0,V,5.0,V,2.0,V,8.0,V,28.0,V,31.0,V,45.0,V,39.0,V,44.0,V,12.0,V,9.0,V,25.0,V,7.0,V,40.0,V,25.0
2498,1300,28,79,50,7,28079050_7_8,2018,11,32.0,V,17.0,V,36.0,V,13.0,V,23.0,V,23.0,V,39.0,V,31.0,V,13.0,V,10.0,V,4.0,V,28.0,V,20.0,V,15.0,V,16.0,V,12.0,V,6.0,V,2.0,V,21.0,V,28.0,V,29.0,V,22.0,V,34.0,V,34.0,V,13.0,V,31.0,V,72.0,V,92.0,V,70.0,V,41.0,V,0.0,N,34.3
2499,1301,28,79,50,7,28079050_7_8,2018,12,45.0,V,30.0,V,51.0,V,140.0,V,95.0,V,55.0,V,42.0,V,39.0,V,70.0,V,112.0,V,64.0,V,64.0,V,28.0,V,49.0,V,47.0,V,13.0,V,44.0,V,54.0,V,43.0,V,46.0,V,43.0,V,10.0,V,61.0,V,61.0,V,31.0,V,67.0,V,86.0,V,32.0,V,9.0,V,32.0,V,74.0,V,59.354838709677416
2500,1350,28,79,54,7,28079054_7_8,2018,1,2.0,V,6.0,V,12.0,V,5.0,V,4.0,V,3.0,V,8.0,V,81.0,V,68.0,V,15.0,V,9.0,V,61.0,V,34.0,V,11.0,V,62.0,V,46.0,V,52.0,V,87.0,V,80.0,V,58.0,V,36.0,V,72.0,V,114.0,V,95.0,V,45.0,V,8.0,V,5.0,V,5.0,V,62.0,V,81.0,V,118.0,V,49.96774193548387
2501,1351,28,79,54,7,28079054_7_8,2018,2,76.0,V,14.0,V,10.0,V,4.0,V,13.0,V,9.0,V,41.0,V,36.0,V,80.0,V,15.0,V,7.0,V,17.0,V,21.0,V,3.0,V,25.0,V,18.0,V,11.0,V,4.0,V,15.0,V,7.0,V,5.0,V,40.0,V,29.0,V,74.0,V,20.0,V,45.0,V,21.0,V,25.0,V,0.0,N,0.0,N,0.0,N,31.785714285714285
2502,1352,28,79,54,7,28079054_7_8,2018,3,1.0,V,15.0,V,2.0,V,1.0,V,3.0,V,2.0,V,8.0,V,6.0,V,4.0,V,1.0,V,1.0,V,1.0,V,4.0,V,5.0,V,1.0,V,1.0,V,1.0,V,1.0,V,4.0,V,2.0,V,2.0,V,7.0,V,15.0,V,1.0,V,1.0,V,20.0,V,11.0,V,31.0,V,1.0,V,1.0,V,1.0,V,11.64516129032258
2503,1353,28,79,54,7,28079054_7_8,2018,4,3.0,V,8.0,V,2.0,V,1.0,V,28.0,V,16.0,V,1.0,V,1.0,V,3.0,V,2.0,V,3.0,V,2.0,V,5.0,V,5.0,V,1.0,V,1.0,V,21.0,V,19.0,V,7.0,V,6.0,V,4.0,V,6.0,V,11.0,V,17.0,V,22.0,V,6.0,V,6.0,V,1.0,V,1.0,V,1.0,V,0.0,N,13.9
2504,1354,28,79,54,7,28079054_7_8,2018,5,1.0,V,1.0,V,22.0,V,3.0,V,1.0,V,1.0,V,12.0,V,23.0,V,5.0,V,5.0,V,7.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,3.0,V,4.0,V,2.0,V,1.0,V,5.0,V,8.0,V,9.0,V,5.0,V,5.0,V,2.0,V,3.0,V,7.0,V,12.0,V,4.0,V,4.0,V,11.903225806451612
2505,1355,28,79,54,7,28079054_7_8,2018,6,12.0,V,1.0,V,1.0,V,1.0,V,1.0,V,6.0,V,13.0,V,4.0,V,2.0,V,1.0,V,2.0,V,13.0,V,4.0,V,4.0,V,10.0,V,2.0,V,1.0,V,5.0,V,3.0,V,6.0,V,6.0,V,6.0,V,1.0,V,1.0,V,5.0,V,3.0,V,3.0,V,5.0,V,3.0,V,1.0,V,0.0,N,11.166666666666666
2506,1356,28,79,54,7,28079054_7_8,2018,7,1.0,V,3.0,V,3.0,V,7.0,V,2.0,V,2.0,V,3.0,V,2.0,V,3.0,V,1.0,V,2.0,V,2.0,V,3.0,V,1.0,V,1.0,V,1.0,V,5.0,V,3.0,V,6.0,V,10.0,V,1.0,V,2.0,V,4.0,V,4.0,V,9.0,V,9.0,V,9.0,V,1.0,V,1.0,V,5.0,V,9.0,V,10.483870967741936
2507,1357,28,79,54,7,28079054_7_8,2018,8,15.0,V,9.0,V,4.0,V,1.0,V,1.0,V,2.0,V,3.0,V,5.0,V,2.0,V,1.0,V,3.0,V,2.0,V,2.0,V,1.0,V,4.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,5.0,V,4.0,V,8.0,V,3.0,V,1.0,V,6.0,V,7.0,V,4.0,V,13.0,V,6.0,V,4.0,V,10.838709677419354
2508,1358,28,79,54,7,28079054_7_8,2018,9,9.0,V,2.0,V,7.0,V,9.0,V,3.0,V,3.0,V,2.0,V,3.0,V,4.0,V,6.0,V,8.0,V,14.0,V,12.0,V,10.0,V,1.0,V,4.0,V,9.0,V,11.0,V,21.0,V,13.0,V,12.0,V,16.0,V,4.0,V,5.0,V,9.0,V,3.0,V,17.0,V,22.0,V,9.0,V,5.0,V,0.0,N,15.5
2509,1359,28,79,54,7,28079054_7_8,2018,10,5.0,V,16.0,V,34.0,V,28.0,V,40.0,V,22.0,V,1.0,V,11.0,V,8.0,V,21.0,V,6.0,V,14.0,V,23.0,V,1.0,V,7.0,V,45.0,V,17.0,V,7.0,V,4.0,V,1.0,V,8.0,V,45.0,V,42.0,V,79.0,V,71.0,V,53.0,V,2.0,V,1.0,V,1.0,V,4.0,V,6.0,V,26.967741935483872
2510,1360,28,79,54,7,28079054_7_8,2018,11,11.0,V,3.0,V,50.0,V,15.0,V,1.0,V,1.0,V,19.0,V,12.0,V,1.0,V,1.0,V,1.0,V,19.0,V,39.0,V,26.0,V,23.0,V,27.0,V,6.0,V,2.0,V,4.0,V,1.0,V,8.0,V,15.0,V,4.0,V,19.0,V,1.0,V,1.0,V,64.0,V,120.0,V,97.0,V,70.0,V,0.0,N,29.166666666666668
2511,1361,28,79,54,7,28079054_7_8,2018,12,27.0,V,24.0,V,43.0,V,159.0,V,118.0,V,75.0,V,46.0,V,68.0,V,81.0,V,203.0,V,75.0,V,41.0,V,3.0,V,11.0,V,14.0,V,1.0,V,71.0,V,59.0,V,14.0,V,15.0,V,9.0,V,7.0,V,23.0,V,113.0,V,33.0,V,135.0,V,91.0,V,96.0,V,14.0,V,59.0,V,96.0,V,65.7741935483871
2512,1398,28,79,55,7,28079055_7_8,2018,1,3.0,V,16.0,V,34.0,V,26.0,V,5.0,V,2.0,V,9.0,V,62.0,V,83.0,V,20.0,V,18.0,V,98.0,V,47.0,V,7.0,V,63.0,V,81.0,V,95.0,V,77.0,V,60.0,V,83.0,V,46.0,V,74.0,V,66.0,V,84.0,V,79.0,V,7.0,V,2.0,V,2.0,V,76.0,V,50.0,V,59.0,V,53.225806451612904
2513,1399,28,79,55,7,28079055_7_8,2018,2,75.0,V,7.0,V,30.0,V,2.0,V,10.0,V,7.0,V,31.0,V,24.0,V,74.0,V,7.0,V,26.0,V,13.0,V,59.0,V,6.0,V,50.0,V,31.0,V,20.0,V,3.0,V,19.0,V,6.0,V,6.0,V,26.0,V,47.0,V,37.0,V,36.0,V,60.0,V,37.0,V,23.0,V,0.0,N,0.0,N,0.0,N,35.32142857142857
2514,1400,28,79,55,7,28079055_7_8,2018,3,4.0,V,16.0,V,2.0,V,3.0,V,5.0,V,7.0,V,6.0,V,11.0,V,11.0,V,4.0,V,1.0,V,4.0,V,20.0,V,23.0,V,4.0,V,5.0,V,3.0,V,1.0,V,10.0,V,5.0,V,6.0,V,14.0,V,25.0,V,1.0,V,2.0,V,13.0,V,31.0,V,45.0,V,1.0,V,1.0,V,1.0,V,16.225806451612904
2515,1401,28,79,55,7,28079055_7_8,2018,4,7.0,V,18.0,V,6.0,V,3.0,V,25.0,V,17.0,V,3.0,V,8.0,V,4.0,V,6.0,V,6.0,V,8.0,V,5.0,V,11.0,V,9.0,V,4.0,V,19.0,V,25.0,V,9.0,V,9.0,V,5.0,V,15.0,V,23.0,V,21.0,V,31.0,V,11.0,V,13.0,V,2.0,V,1.0,V,4.0,V,0.0,N,18.233333333333334
2516,1402,28,79,55,7,28079055_7_8,2018,5,3.0,V,10.0,V,26.0,V,4.0,V,2.0,V,2.0,V,12.0,V,23.0,V,8.0,V,6.0,V,11.0,V,1.0,V,1.0,V,3.0,V,2.0,V,3.0,V,3.0,V,4.0,V,4.0,V,2.0,V,6.0,V,8.0,V,10.0,V,6.0,V,8.0,V,7.0,V,7.0,V,7.0,V,13.0,V,12.0,V,12.0,V,14.387096774193548
2517,1403,28,79,55,7,28079055_7_8,2018,6,17.0,V,1.0,V,6.0,V,4.0,V,3.0,V,9.0,V,11.0,V,9.0,V,8.0,V,3.0,V,4.0,V,15.0,V,4.0,V,3.0,V,13.0,V,2.0,V,2.0,V,3.0,V,3.0,V,5.0,V,7.0,V,8.0,V,2.0,V,2.0,V,6.0,V,4.0,V,6.0,V,5.0,V,4.0,V,2.0,V,0.0,N,13.066666666666666
2518,1404,28,79,55,7,28079055_7_8,2018,7,1.0,V,9.0,V,5.0,V,14.0,V,8.0,V,3.0,V,3.0,V,1.0,V,5.0,V,1.0,V,2.0,V,3.0,V,3.0,V,4.0,V,4.0,V,4.0,V,3.0,V,4.0,V,11.0,V,7.0,V,1.0,V,2.0,V,6.0,V,16.0,V,11.0,V,14.0,V,12.0,V,5.0,V,4.0,V,16.0,V,15.0,V,13.516129032258064
2519,1405,28,79,55,7,28079055_7_8,2018,8,6.0,V,13.0,V,5.0,V,4.0,V,2.0,V,5.0,V,8.0,V,4.0,V,5.0,V,2.0,V,2.0,V,6.0,V,6.0,V,1.0,V,1.0,V,3.0,V,2.0,V,1.0,V,2.0,V,6.0,V,9.0,V,4.0,V,5.0,V,5.0,V,2.0,V,7.0,V,13.0,V,10.0,V,10.0,V,4.0,V,4.0,V,12.258064516129032
2520,1406,28,79,55,7,28079055_7_8,2018,9,3.0,V,4.0,V,8.0,V,9.0,V,12.0,V,9.0,V,2.0,V,4.0,V,5.0,V,5.0,V,11.0,V,8.0,V,11.0,V,8.0,V,3.0,V,7.0,V,6.0,V,6.0,V,15.0,V,8.0,V,10.0,V,6.0,V,4.0,V,4.0,V,5.0,V,2.0,V,17.0,V,24.0,V,14.0,V,6.0,V,0.0,N,15.333333333333334
2521,1407,28,79,55,7,28079055_7_8,2018,10,2.0,V,9.0,V,24.0,V,28.0,V,26.0,V,19.0,V,2.0,V,14.0,V,10.0,V,14.0,V,25.0,V,12.0,V,39.0,V,2.0,V,11.0,V,22.0,V,24.0,V,13.0,V,4.0,V,2.0,V,6.0,V,22.0,V,27.0,V,59.0,V,48.0,V,43.0,V,19.0,V,2.0,V,3.0,V,8.0,V,17.0,V,25.193548387096776
2522,1408,28,79,55,7,28079055_7_8,2018,11,38.0,V,12.0,V,39.0,V,41.0,V,5.0,V,6.0,V,35.0,V,35.0,V,1.0,V,2.0,V,2.0,V,22.0,V,51.0,V,40.0,V,32.0,V,27.0,V,8.0,V,5.0,V,10.0,V,4.0,V,28.0,V,39.0,V,17.0,V,51.0,V,6.0,V,9.0,V,103.0,V,81.0,V,65.0,V,57.0,V,0.0,N,36.56666666666667
2523,1409,28,79,55,7,28079055_7_8,2018,12,56.0,V,29.0,V,21.0,V,118.0,V,107.0,V,76.0,V,62.0,V,98.0,V,147.0,V,245.0,V,118.0,V,85.0,V,29.0,V,97.0,V,62.0,V,2.0,V,65.0,V,46.0,V,37.0,V,36.0,V,18.0,V,6.0,V,39.0,V,98.0,V,45.0,V,68.0,V,121.0,V,55.0,V,20.0,V,57.0,V,82.0,V,76.51612903225806
2524,1530,28,79,56,7,28079056_7_8,2018,1,15.0,V,33.0,V,54.0,V,29.0,V,25.0,V,22.0,V,25.0,V,99.0,V,85.0,V,29.0,V,26.0,V,120.0,V,66.0,V,29.0,V,74.0,V,79.0,V,72.0,V,122.0,V,150.0,V,132.0,V,46.0,V,128.0,V,135.0,V,167.0,V,106.0,V,17.0,V,20.0,V,15.0,V,119.0,V,106.0,V,138.0,V,81.0
2525,1531,28,79,56,7,28079056_7_8,2018,2,99.0,V,56.0,V,31.0,V,13.0,V,35.0,V,31.0,V,43.0,V,58.0,V,100.0,V,51.0,V,45.0,V,29.0,V,70.0,V,11.0,V,49.0,V,56.0,V,40.0,V,18.0,V,51.0,V,51.0,V,27.0,V,47.0,V,76.0,V,67.0,V,65.0,V,84.0,V,53.0,V,46.0,V,0.0,N,0.0,N,0.0,N,58.25
2526,1532,28,79,56,7,28079056_7_8,2018,3,18.0,V,54.0,V,12.0,V,10.0,V,13.0,V,12.0,V,18.0,V,32.0,V,37.0,V,23.0,V,5.0,V,7.0,V,25.0,V,32.0,V,12.0,V,9.0,V,7.0,V,5.0,V,12.0,V,15.0,V,17.0,V,31.0,N,26.0,V,4.0,V,5.0,V,32.0,V,30.0,V,66.0,V,7.0,V,3.0,V,3.0,V,26.193548387096776
2527,1533,28,79,56,7,28079056_7_8,2018,4,18.0,V,30.0,V,8.0,V,7.0,V,49.0,V,42.0,V,10.0,V,5.0,V,8.0,V,11.0,V,7.0,V,17.0,V,18.0,V,28.0,V,8.0,V,8.0,V,48.0,V,40.0,V,22.0,V,23.0,V,18.0,V,35.0,V,43.0,V,51.0,V,25.0,V,25.0,V,14.0,V,6.0,V,4.0,V,7.0,V,0.0,N,28.866666666666667
2528,1534,28,79,56,7,28079056_7_8,2018,5,6.0,V,12.0,V,22.0,V,17.0,V,11.0,V,10.0,V,26.0,V,34.0,V,15.0,V,28.0,V,17.0,V,5.0,V,4.0,V,11.0,V,10.0,V,18.0,V,16.0,V,17.0,V,11.0,V,7.0,V,23.0,V,35.0,V,20.0,V,20.0,V,18.0,V,14.0,V,8.0,V,20.0,V,28.0,V,15.0,V,23.0,V,24.29032258064516
2529,1535,28,79,56,7,28079056_7_8,2018,6,27.0,V,9.0,V,12.0,V,10.0,V,9.0,V,16.0,V,36.0,V,25.0,V,16.0,V,14.0,V,12.0,V,17.0,V,16.0,V,17.0,V,25.0,V,15.0,V,9.0,V,19.0,V,16.0,V,30.0,V,30.0,V,30.0,V,12.0,V,10.0,V,14.0,V,17.0,V,15.0,V,21.0,V,16.0,V,10.0,V,0.0,N,25.266666666666666
2530,1536,28,79,56,7,28079056_7_8,2018,7,6.0,V,13.0,V,17.0,V,18.0,V,13.0,V,16.0,V,11.0,V,9.0,V,14.0,V,11.0,V,10.0,V,17.0,V,12.0,V,10.0,V,7.0,V,8.0,V,28.0,V,14.0,V,24.0,V,13.0,V,9.0,V,20.0,V,14.0,V,17.0,V,21.0,V,25.0,V,20.0,V,10.0,V,7.0,V,23.0,V,27.0,V,22.516129032258064
2531,1537,28,79,56,7,28079056_7_8,2018,8,32.0,V,52.0,V,17.0,V,9.0,V,7.0,V,19.0,V,19.0,V,12.0,V,10.0,V,12.0,V,31.0,V,10.0,V,12.0,V,14.0,V,14.0,V,18.0,V,11.0,V,8.0,V,14.0,V,24.0,V,15.0,V,14.0,V,21.0,V,11.0,V,9.0,V,19.0,V,38.0,V,30.0,V,30.0,V,29.0,V,14.0,V,26.129032258064516
2532,1538,28,79,56,7,28079056_7_8,2018,9,26.0,V,13.0,V,24.0,V,18.0,V,13.0,V,16.0,V,24.0,V,20.0,V,25.0,V,21.0,V,26.0,V,36.0,V,39.0,V,35.0,V,14.0,V,28.0,V,21.0,V,25.0,V,31.0,V,37.0,V,48.0,V,30.0,V,27.0,V,26.0,V,33.0,V,18.0,V,49.0,V,58.0,V,51.0,V,32.0,V,0.0,N,36.666666666666664
2533,1539,28,79,56,7,28079056_7_8,2018,10,19.0,V,49.0,V,60.0,V,75.0,V,92.0,V,32.0,V,10.0,V,24.0,V,21.0,V,45.0,V,50.0,V,40.0,V,62.0,V,8.0,V,17.0,V,55.0,V,59.0,V,37.0,V,24.0,V,19.0,V,19.0,V,56.0,V,63.0,V,99.0,V,100.0,V,85.0,V,20.0,V,12.0,V,14.0,V,30.0,V,19.0,V,50.064516129032256
2534,1540,28,79,56,7,28079056_7_8,2018,11,51.0,V,25.0,V,68.0,V,31.0,V,12.0,V,11.0,V,48.0,V,68.0,V,4.0,V,8.0,V,16.0,V,43.0,V,98.0,V,58.0,V,57.0,V,50.0,V,27.0,V,14.0,V,17.0,V,10.0,V,46.0,V,45.0,V,29.0,V,75.0,V,12.0,V,9.0,V,101.0,V,126.0,V,114.0,V,98.0,V,0.0,N,53.63333333333333
